date,location,PM2.5,PM10,NO2,CO,SO2,O3,AQI
2022-06-23,Dwarka,77.20838411152857,188.853285760365,80.83767232300445,2.225508762741654,19.55078550170348,30.778140992542507,147.49469009452082
2022-06-24,Anand Vihar,84.40007653852348,161.73467824768926,49.303906171064526,1.2405843978402975,7.098737482576474,23.771055394634267,187.60235909703516
2022-06-25,RK Puram,96.5021049877296,138.04842481991994,37.23837832920421,2.6702663398162367,26.50748750034689,45.48747060207706,221.18602677400082
2022-06-26,ITO,68.28203543193092,58.712159846680635,50.803607094620915,1.3153436184309883,13.034452623687045,25.784078442185773,117.72149469444406
2022-06-27,Rohini,119.39352784554791,179.55453677813674,61.81484948577835,0.9956830126982081,17.37924763342723,28.37523733203082,320.38769171388435
2022-06-28,Mandir Marg,65.74246475801499,146.096539530412,91.04051411226929,1.0724023957077709,17.913956897016256,40.560927149186725,123.90585086055455
2022-06-29,Punjabi Bagh,155.27843662983247,228.0232117041965,38.89451155648624,2.699423180542766,15.709279948103884,43.51616554656608,325.60465341203195
2022-06-30,Rohini,83.56543541294685,141.60266208515958,54.46788697255936,2.1169360166914464,7.728718038078324,37.5532615185285,192.70349664350775
2022-07-01,Noida Sector 62,42.90451545142282,70.79502605890688,39.90381054225348,0.5056170536183918,9.453202051833152,33.792768599532344,89.92568184623744
2022-07-02,Mandir Marg,14.185963437346034,42.04652410932385,43.22069946759406,0.8686416981444196,9.272055226316889,41.13676158108868,22.189778172437872
2022-07-03,Mandir Marg,43.982692354922584,74.62097653809566,25.870374740207232,1.1602628166781381,8.275615883779361,10.098175702730005,76.77846212255193
2022-07-04,Dwarka,41.237039679970465,78.12584742031189,11.896371094538914,0.6527493045846718,2.7977473080035624,19.305430205140922,58.84837128658803
2022-07-05,Mandir Marg,38.86160162710397,62.48554717922385,28.787391970968546,0.6190781162827032,5.201989748540189,32.14828883237715,63.297408537493176
2022-07-06,RK Puram,50.20353792921205,72.1357401990302,30.887829099607366,0.895904604902591,5.807145019325736,61.73566404432438,81.68193767775472
2022-07-07,Lodhi Road,22.834217070113365,74.74133045926858,20.819297719595575,0.649789978345458,9.100405030416333,23.177714146324746,39.90529878640548
2022-07-08,Lodhi Road,40.35965237500474,62.40903786929535,18.962027332270715,1.3952264921187405,8.103694934897522,21.617620842210123,70.59369207804468
2022-07-09,Noida Sector 62,17.96332595342721,67.67561705795144,42.609150613206346,1.0255126147349087,2.8162640020738583,20.61488000717953,35.53716107732595
2022-07-10,Gurugram,24.677706495506953,76.19534592916891,16.14531488644788,0.8567942373142452,1.7215809686525079,14.41018085201655,43.505937388844515
2022-07-11,ITO,43.284967807607316,36.83269792461555,23.53351606903439,,2.8279718547099963,34.21818525595611,60.03418674638721
2022-07-12,Gurugram,46.658317623489644,75.26193651401391,29.76945628323034,1.0923045309404915,3.289547844733849,51.103671298676055,68.37919164840523
2022-07-13,RK Puram,15.20658173695176,55.70136829711178,13.695512456285696,1.3855813470537246,2.376918317057411,22.13455057641603,19.88022670028287
2022-07-14,RK Puram,30.58459421598641,77.65133931138033,15.631741976904479,0.27264125318578525,3.9893010629378454,61.67357698666043,48.15191777407839
2022-07-15,Anand Vihar,38.40844258090866,48.814320408789165,21.896084602471515,0.7965362768614833,5.253637777061509,41.10100510808638,74.52181387290224
2022-07-16,Lodhi Road,13.624089637886724,48.00389502216465,32.416496663347885,1.4715558047614796,3.8688426784501377,44.62923991657615,11.077426194615411
2022-07-17,Rohini,56.05014035076449,54.014881136145476,22.29859031233874,0.7073403224823114,10.106294189011951,46.9305707894775,89.84275010290048
2022-07-18,Punjabi Bagh,31.034558709204767,76.79487204266795,21.502976098931104,1.6622314123072903,1.0,31.22814293697409,61.25435949748177
2022-07-19,Mandir Marg,30.600524287836556,44.135382756039725,40.79735668006801,1.0218111555582932,10.427362175047985,23.683235130136186,48.00209906809481
2022-07-20,ITO,42.38814916065713,45.92025827046712,43.48671642331181,0.3365293930794578,9.7263969269047,28.755103442904883,75.25107176619012
